SETOR;V00090;V00091;V00092;V00093;V00094;V00095;V00096;V00097;V00098;V00099;V00100;V00101;V00102;V00103;V00104;V00105;V00106;V00107;V00108;V00109;V00110;V00111;V00112;V00113;V00114;V00115;V00116;V00117;V00118;V00119;V00120;V00121;V00122;V00123;V00124;V00125;V00126;V00127;V00128;V00129;V00130;V00131;V00132;V00133;V00134;V00135;V00136;V00137;V00138;V00139;V00140;V00141;V00142;V00143;V00144;V00145;V00146;V00147;V00148;V00149;V00150;V00151;V00152;V00153;V00154;V00155;V00156;V00157;V00158;V00159;V00160;V00161;V00162;V00163;V00164;V00165;V00166;V00167;V00168;V00169;V00170;V00171;V00172;V00173;V00174;V00175;V00176;V00177;V00178;V00179;V00180;V00181;V00182;V00183;V00184;V00185;V00186;V00187;V00188;V00189;V00190;V00191;V00192;V00193;V00194;V00195;V00196;V00197;V00198;V00199;V00200;V00201;V00202;V00203;V00204;V00205;V00206;V00207;V00208;V00209;V00210;V00211;V00212;V00213;V00214;V00215;V00216;V00217;V00218;V00219;V00220;V00221;V00222;V00223;V00224;V00225;V00226;V00227;V00228;V00229;V00230;V00231;V00232;V00233;V00234;V00235;V00236;V00237;V00238;V00239;V00240;V00241;V00242;V00243;V00244;V00245;V00246;V00247;V00248;V00249;V00250;V00251;V00252;V00253;V00254;V00255;V00256;V00257;V00258;V00259;V00260;V00261;V00262;V00263;V00264;V00265;V00266;V00267;V00268;V00269;V00270;V00271;V00272;V00273;V00274;V00275;V00276;V00277;V00278;V00279;V00280;V00281;V00282;V00283;V00284;V00285;V00286;V00287;V00288;V00289;V00290;V00291;V00292;V00293;V00294;V00295;V00296;V00297;V00298;V00299;V00300;V00301;V00302;V00303;V00304;V00305;V00306;V00307;V00308;V00309;V00310;V00311;V00312;V00313;V00314;V00315;V00316;V00317;V00318;V00319;V00320;V00321;V00322;V00323;V00324;V00325;V00326;V00327;V00328;V00329;V00330;V00331;V00332;V00333;V00334;V00335;V00336;V00337;V00338;V00339;V00340;V00341;V00342;V00343;V00344;V00345;V00346;V00347;V00348;V00349;V00350;V00351;V00352;V00353;V00354;V00355;V00356;V00357;V00358;V00359;V00360;V00361;V00362;V00363;V00364;V00365;V00366;V00367;V00368;V00369;V00370;V00371;V00372;V00373;V00374;V00375;V00376;V00377;V00378;V00379;V00380;V00381;V00382;V00383;V00384;V00385;V00386;V00387;V00388;V00389;V00390;V00391;V00392;V00393;V00394;V00395;V00396;V00397;V00398;V00399;V00400;V00401;V00402;V00403;V00404;V00405;V00406;V00407;V00408;V00409;V00410;V00411;V00412;V00413;V00414;V00415;V00416;V00417;V00418;V00419;V00420;V00421;V00422;V00423;V00424;V00425;V00426;V00427;V00428;V00429;V00430;V00431;V00432;V00433;V00434;V00435;V00436;V00437;V00438;V00439;V00440;V00441;V00442;V00443;V00444;V00445;V00446;V00447;V00448;V00449;V00450;V00451;V00452;V00453;V00454;V00455;V00456;V00457;V00458;V00459;V00460;V00461;V00462;V00463;V00464;V00465;V00466;V00467;V00468;V00469;V00470;V00471;V00472;V00473;V00474;V00475;V00476;V00477;V00478;V00479;V00480;V00481;V00482;V00483;V00484;V00485;V00486;V00487;V00488;V00489;V00490;V00491;V00492;V00493;V00494;V00495;CD_MUN
230280005000125;5;0;0;8;0;0;0;0;0;0;X;0;0;5;0;7;6;0;0;4;X;12;6;0;X;0;0;0;0;8;4;0;X;0;0;0;0;0;0;0;0;0;0;0;0;4;X;0;0;0;0;0;0;3;0;0;9;0;3;0;0;3;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;6;0;0;0;0;X;0;0;0;0;0;0;0;0;18;X;0;12;X;0;0;0;0;6;0;0;6;0;0;12;0;0;0;0;X;0;0;0;0;0;0;11;7;0;X;0;0;7;8;4;0;0;0;0;5;5;3;0;0;0;0;0;0;0;0;0;0;0;X;3;X;0;0;0;0;X;0;0;5;0;3;0;0;5;0;X;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;X;4;4;X;X;0;0;0;0;0;0;0;0;13;X;X;0;0;3;X;0;10;0;X;0;0;X;X;0;0;0;0;0;0;0;0;0;3;X;0;0;0;X;0;0;4;0;0;9;0;0;0;0;X;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;X;0;0;X;0;X;0;0;0;0;0;0;0;0;0;8;5;X;0;0;X;0;0;0;0;X;X;0;X;0;0;12;7;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;X;4;0;0;0;0;3;0;0;9;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;6;X;0;0;0;0;0;0;0;0;4;3;4;X;0;0;0;X;X;0;0;X;0;X;0;0;X;0;3;X;3;0;7;8;4;0;0;0;0;0;0;19;0;2302800
230280005000126;62;9;0;114;0;0;0;0;0;0;X;X;0;9;0;88;97;0;0;3;9;182;13;X;0;0;0;0;0;173;10;X;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;61;10;0;111;0;3;0;0;10;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;99;6;7;X;0;0;0;0;0;0;0;0;0;0;0;196;X;0;184;X;0;0;0;0;12;0;0;64;10;0;122;0;0;0;0;X;0;0;0;0;0;0;91;105;0;X;0;0;72;92;26;7;0;0;0;66;87;26;6;0;0;0;0;0;0;0;0;0;0;6;5;0;X;0;0;0;22;6;0;44;0;28;3;0;61;0;11;X;0;14;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;35;38;54;12;14;4;3;0;0;0;0;0;0;179;6;7;4;0;0;X;0;167;6;7;4;0;0;X;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;58;10;0;111;0;X;0;0;5;0;3;0;0;4;0;X;0;0;3;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;84;95;X;4;5;X;0;4;0;0;0;0;0;X;0;0;118;77;0;0;X;X;110;73;0;0;X;X;0;0;0;0;0;0;8;4;0;0;0;0;38;8;0;72;0;24;X;0;51;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;X;0;0;0;0;56;62;35;42;0;0;0;0;0;X;0;X;11;4;8;4;0;0;3;0;X;0;0;9;0;X;0;0;3;0;5;6;3;X;72;92;26;3;4;0;0;0;0;197;0;2302800
230280005000127;0;0;0;X;9;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;4;6;0;0;0;0;0;0;0;0;0;0;X;3;0;0;0;0;6;0;0;0;0;0;3;X;3;3;0;0;5;X;0;0;X;3;0;5;X;0;0;X;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;3;0;0;0;0;0;4;X;0;X;0;0;0;0;0;X;X;X;0;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;X;0;8;0;0;X;X;0;8;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;X;0;0;0;5;3;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;X;0;0;0;0;0;0;0;6;4;2302800
230280005000128;3;4;0;12;26;0;0;0;0;0;0;0;0;0;0;42;3;0;0;0;0;32;4;0;0;0;6;3;0;32;4;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;7;23;X;X;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;X;X;0;X;0;X;X;0;0;0;0;0;30;X;4;0;0;0;0;0;0;0;5;X;3;0;0;0;16;24;5;16;24;5;0;0;0;0;0;0;X;0;0;3;12;X;4;0;7;12;X;0;0;X;X;14;X;23;X;5;0;12;0;0;0;X;26;6;12;0;0;0;X;26;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;X;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;3;0;9;12;0;X;0;X;3;11;X;0;0;0;0;0;0;X;0;25;X;5;X;0;0;0;37;0;0;X;6;0;0;0;37;0;0;X;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;X;0;X;3;0;0;0;0;0;0;35;X;0;0;0;0;X;0;5;X;0;0;44;0;0;X;0;0;44;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;41;3;0;0;0;0;X;0;0;13;0;13;0;0;0;0;0;0;0;0;0;3;X;0;5;3;0;0;12;X;12;0;0;0;0;0;0;0;0;12;33;2302800
230280005000129;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;2302800
230280005000130;31;19;X;149;8;0;0;0;0;0;0;0;0;0;0;124;84;0;0;0;0;0;85;53;0;45;9;17;0;0;85;53;0;44;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;0;64;3;7;4;X;40;X;0;0;0;0;0;6;7;0;31;X;X;X;0;3;X;3;X;0;12;X;0;0;0;0;0;0;0;47;38;32;21;0;0;27;18;6;3;13;4;0;0;84;37;88;84;37;87;0;0;0;0;0;0;14;7;X;61;X;5;4;0;27;X;12;8;0;62;6;47;37;26;11;52;36;97;9;4;X;5;69;23;97;9;4;X;5;69;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;0;71;4;0;X;X;7;0;X;0;0;X;0;X;0;0;0;0;X;X;0;3;0;8;6;0;52;3;5;X;0;15;X;61;36;3;6;X;3;X;X;3;X;41;28;15;8;0;0;X;171;13;0;0;23;0;0;X;171;13;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;24;17;X;122;7;X;0;0;11;0;0;0;0;0;0;0;0;0;0;0;5;X;0;15;X;0;0;0;0;X;0;100;71;8;5;0;0;0;0;15;8;0;X;190;3;14;X;0;X;189;3;14;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;30;17;X;138;4;0;0;0;3;0;X;X;0;8;4;0;0;0;X;0;0;0;X;0;108;82;X;X;13;X;X;0;0;209;0;208;0;0;0;0;0;0;0;0;0;31;19;X;150;8;0;0;125;84;97;9;4;X;0;0;0;0;0;112;97;2302800
230280005000131;0;0;0;X;9;0;0;0;0;0;0;0;0;0;0;X;8;0;0;0;0;0;4;0;0;6;0;0;0;0;4;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;X;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;X;4;0;0;0;0;0;0;X;5;3;X;5;3;0;0;0;0;0;0;0;0;0;X;X;0;0;0;0;5;0;0;0;0;3;X;X;0;5;X;X;X;0;0;0;X;7;X;X;0;0;0;X;7;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;X;6;0;0;0;0;X;X;0;0;0;0;0;0;0;0;X;0;7;X;0;0;0;X;7;X;0;0;X;0;0;X;7;X;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;X;6;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;X;0;0;7;0;X;0;0;0;0;X;0;0;0;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;8;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;X;9;0;0;X;8;X;0;0;0;0;0;0;0;0;X;9;2302800
230280005000132;9;6;0;34;0;0;0;0;0;0;X;X;0;0;0;17;32;0;0;X;X;50;0;0;0;0;0;0;X;48;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;9;7;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;17;33;0;0;0;0;0;0;0;0;0;0;0;0;X;0;50;0;X;48;0;X;0;0;0;X;0;0;9;7;0;34;0;0;0;0;0;0;X;0;0;0;0;17;33;0;0;X;0;44;6;X;0;0;0;0;43;6;0;0;0;0;0;0;0;0;0;0;0;0;X;0;X;0;0;0;0;8;5;0;31;0;X;X;0;3;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;29;3;3;0;X;0;0;0;0;0;0;0;0;X;6;3;34;X;5;0;0;X;6;3;33;X;5;0;0;0;0;0;0;0;0;0;0;X;0;0;X;0;0;0;0;0;X;0;X;0;X;0;0;5;0;X;X;0;X;0;8;5;0;21;0;0;0;0;X;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;X;X;X;5;X;X;12;22;0;X;3;X;0;0;0;0;47;4;0;0;0;0;45;4;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;8;7;0;32;0;X;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;30;X;3;0;0;0;0;0;0;0;0;0;X;0;X;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;X;0;44;6;X;0;0;0;0;0;0;51;0;2302800
230280005000133;47;6;0;129;X;0;0;0;X;0;X;0;0;X;0;92;92;X;0;X;0;180;6;X;0;0;0;0;0;177;6;X;0;0;0;0;0;X;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;47;6;0;125;X;X;0;0;5;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;91;5;X;X;0;0;0;0;0;0;0;0;0;0;0;183;3;X;180;3;X;X;0;0;X;0;0;48;6;0;127;X;0;0;0;3;0;0;0;0;X;0;93;90;X;X;X;0;39;127;16;4;X;0;0;39;124;16;4;X;0;0;0;X;0;0;0;0;0;0;X;0;0;0;0;0;5;X;0;32;X;36;5;0;85;X;5;0;0;11;0;X;0;0;X;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;14;25;73;54;7;9;X;3;0;X;0;0;0;0;28;82;3;70;0;4;0;0;28;81;3;68;0;4;0;0;0;0;0;X;0;0;0;0;0;X;0;X;0;0;0;0;5;X;0;21;X;26;X;0;53;X;0;0;0;3;0;17;3;0;50;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;15;13;44;38;X;X;32;38;0;0;X;X;0;0;0;0;165;18;X;0;X;0;162;18;X;0;X;0;X;0;0;0;0;0;X;0;0;0;0;0;41;5;0;118;X;7;X;0;9;X;0;0;0;X;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;83;82;11;7;X;X;0;0;0;X;0;0;3;4;3;4;0;0;0;0;X;0;0;X;0;0;0;0;4;0;X;X;4;0;39;127;16;3;X;0;0;0;0;186;X;2302800
230280005000134;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;2302800
230280005000135;46;21;X;157;X;0;0;0;0;0;0;0;0;3;0;111;115;0;0;X;X;216;8;0;0;0;3;X;X;214;7;0;0;0;3;X;X;0;0;0;0;0;0;0;0;X;X;0;0;0;0;0;0;45;20;X;149;X;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;X;0;0;0;0;0;X;0;0;0;106;110;3;5;0;0;0;0;0;0;3;0;X;0;0;X;227;X;X;224;X;X;0;0;0;3;0;0;46;20;X;159;X;0;0;0;X;0;0;X;0;0;0;112;115;X;0;0;X;133;81;8;X;X;3;X;131;80;8;X;X;3;X;0;0;0;0;0;0;0;X;X;0;0;0;0;0;19;13;0;100;X;25;5;X;50;0;X;X;0;5;0;0;0;0;X;0;0;0;0;X;0;0;X;0;X;0;0;0;0;X;0;62;71;43;38;4;4;0;X;X;0;X;X;X;0;16;6;40;164;X;0;X;X;16;6;40;161;X;0;X;X;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;6;0;0;10;0;3;X;0;X;0;8;4;X;27;0;29;16;0;118;X;0;0;0;X;0;0;0;0;0;0;0;0;0;X;0;0;0;0;X;0;11;5;3;3;24;16;73;91;X;0;0;0;0;X;X;0;117;101;5;X;5;0;116;99;5;X;5;0;0;0;0;0;0;0;X;X;0;0;0;0;22;9;0;86;0;20;11;X;68;X;X;0;0;3;0;0;X;0;0;0;X;0;0;3;0;0;0;0;0;0;56;61;47;54;5;0;X;0;4;X;0;0;11;X;10;X;0;0;X;0;X;0;0;10;0;0;X;0;X;0;7;4;0;X;133;81;8;X;0;0;0;0;0;224;5;2302800
230280005000136;X;X;0;7;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;6;X;0;0;0;0;X;X;6;X;0;0;0;0;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;0;4;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;X;0;4;X;0;X;0;0;0;0;0;0;0;0;0;X;X;0;6;X;X;6;X;X;0;0;0;0;0;0;X;X;0;4;0;0;0;0;X;0;0;0;0;X;0;3;3;X;0;X;X;8;0;0;X;0;0;0;8;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;X;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;X;0;0;X;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;X;4;0;0;0;0;0;0;0;0;5;X;3;0;0;0;5;X;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;4;0;0;0;0;X;0;0;X;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;X;0;X;X;X;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;X;X;8;0;0;X;0;0;0;0;0;9;0;2302800
230280005000137;54;11;0;139;0;0;0;0;0;0;X;X;0;8;0;65;139;0;0;4;6;203;16;0;0;0;X;X;X;186;14;0;0;0;X;X;X;0;0;0;0;0;0;0;0;8;X;0;0;0;0;0;0;49;10;0;144;0;5;X;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;X;0;X;0;0;0;0;0;X;0;0;0;64;139;5;11;0;0;0;0;0;0;0;X;X;0;X;0;222;X;0;203;X;0;0;0;0;10;0;0;56;12;0;154;0;0;0;0;X;0;0;0;0;0;0;71;151;0;X;0;0;153;51;13;6;0;0;0;141;45;12;6;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;38;8;0;107;0;13;X;0;36;0;4;X;0;7;0;X;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;103;14;37;5;8;X;4;0;0;0;0;0;0;61;14;114;17;0;17;0;0;56;14;100;17;0;17;0;0;0;0;0;0;0;0;0;0;3;0;7;0;0;0;0;0;16;5;0;40;0;7;0;0;7;0;25;3;0;86;0;X;X;0;13;0;0;0;0;0;0;6;X;0;9;0;0;0;0;0;0;0;0;0;0;0;18;43;3;11;39;75;6;11;0;0;5;12;0;0;0;0;181;8;34;0;0;0;162;8;34;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;48;8;0;125;0;X;X;0;6;0;7;3;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;127;X;6;15;19;0;0;0;0;0;0;11;9;9;9;0;0;X;0;5;0;0;6;0;X;X;0;5;0;X;9;5;4;153;51;13;0;4;X;X;0;0;223;0;2302800
230280005000138;45;48;0;110;0;0;0;0;0;0;0;0;0;0;0;146;57;0;0;0;0;21;95;0;0;22;3;58;4;21;95;0;0;22;3;58;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;X;0;15;0;26;22;0;47;0;0;0;0;0;0;0;0;0;0;0;X;6;0;15;0;X;0;0;X;0;12;16;0;30;0;0;3;0;X;0;12;9;67;28;0;0;0;0;12;10;3;0;50;8;X;X;102;57;44;102;57;44;0;0;0;0;0;0;32;16;0;54;0;9;18;0;30;0;4;14;0;26;0;73;29;41;16;32;12;89;55;4;4;5;46;0;89;55;4;4;5;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;17;0;48;0;16;10;0;29;0;0;X;0;X;0;X;X;0;X;0;0;3;0;X;0;4;15;0;27;0;0;0;0;0;0;66;23;42;13;3;X;4;0;3;X;28;18;0;0;0;0;0;202;0;0;X;0;0;0;0;202;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;48;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;146;56;0;0;0;0;0;X;0;0;X;26;170;X;5;0;X;26;170;X;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;6;4;0;16;0;39;43;0;88;0;0;0;0;X;0;0;X;0;4;0;0;0;0;0;0;X;0;19;7;123;47;0;X;3;X;0;0;X;181;X;181;0;0;0;0;0;X;0;0;0;40;46;0;95;0;X;0;133;48;89;55;4;4;0;0;0;0;0;152;51;2302800
230280005000139;0;8;0;10;0;0;0;0;0;0;0;0;0;0;0;7;11;0;0;0;0;0;18;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;0;0;0;0;0;0;0;0;0;0;0;0;X;12;5;X;12;5;0;0;0;0;0;0;0;X;0;0;0;0;5;0;7;0;0;X;0;3;0;X;0;4;8;X;3;X;0;0;0;5;11;0;X;0;0;0;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;X;0;0;4;0;7;0;0;0;0;0;0;X;X;0;0;0;0;0;0;X;4;5;6;0;0;0;0;0;18;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;0;0;0;0;0;0;0;0;0;X;17;0;0;0;0;X;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;0;0;0;7;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;0;6;11;0;0;0;0;0;0;X;17;X;17;0;0;0;0;0;X;0;0;0;0;7;0;10;0;X;0;6;11;X;0;0;0;0;0;0;0;0;X;16;2302800
